Date,1688.T,8001.T,ADM,AGRO,AGRO3.SA,BG,CF,DBA,FDP,INGR,KRBL.NS,MOS,NTR,VC2.SI,VFF,YAR.OL,Futures
2019-03-14,344.0,322.9310607910156,35.26892852783203,5.8982834815979,9.052946090698242,42.14211654663086,35.94453048706055,14.30900764465332,23.12819480895996,76.40460968017578,339.9775390625,24.851144790649414,42.43339920043945,1.3562418222427368,13.0600004196167,220.68406677246094,1057.5
2019-03-15,344.0,324.62139892578125,35.130619049072266,6.191864013671875,9.121399879455566,42.79792785644531,36.23067855834961,14.491454124450684,23.6636905670166,77.64012145996094,335.4588623046875,25.140113830566406,42.306861877441406,1.3629893064498901,14.3100004196167,221.73057556152344,1072.5
2019-03-18,344.0,325.0238952636719,34.56110382080078,6.236345291137695,9.17273998260498,42.27976989746094,35.742549896240234,14.500143051147461,23.84218978881836,77.02645111083984,332.6636657714844,25.078815460205078,42.47293472290039,1.3562418222427368,16.329999923706055,225.3009033203125,1071.5
2019-03-19,350.0,326.5531921386719,34.9922981262207,6.307516574859619,9.098581314086914,42.14211654663086,35.42274475097656,14.465391159057617,23.646690368652344,77.81193542480469,329.6822814941406,25.000011444091797,42.51247787475586,1.3562418222427368,16.1200008392334,222.77703857421875,1078.0
2019-03-20,350.0,330.980224609375,34.4146614074707,6.325308799743652,8.881813049316406,41.62395095825195,35.0019416809082,14.500143051147461,22.96670150756836,76.67461395263672,334.62030029296875,24.676013946533203,42.306861877441406,1.349494457244873,16.049999237060547,223.70037841796875,1094.0
2019-03-21,350.0,330.980224609375,34.88654708862305,6.485443115234375,8.961674690246582,42.336448669433594,34.59797668457031,14.61308479309082,23.08570098876953,78.31924438476562,334.62030029296875,24.781097412109375,42.0458984375,1.3562418222427368,17.450000762939453,226.5935821533203,1108.5
2019-03-22,349.0,332.1876220703125,34.67499923706055,6.1117963790893555,8.841882705688477,41.8587532043457,32.830631256103516,14.560957908630371,22.686201095581055,76.92010498046875,337.8811950683594,23.511402130126953,39.91080093383789,1.349494457244873,16.360000610351562,221.17652893066406,1121.0
2019-03-25,349.0,325.42633056640625,34.4553337097168,6.147381782531738,8.756315231323242,41.64823532104492,33.31875991821289,14.621773719787598,22.56720542907715,76.11824035644531,323.8591613769531,23.58144760131836,39.98197555541992,1.3427468538284302,14.5600004196167,217.5446319580078,1116.5
2019-03-26,342.0,335.729248046875,34.406517028808594,6.16517448425293,8.790541648864746,41.769683837890625,33.43657302856445,14.60439682006836,23.17919921875,75.99549102783203,317.0577087402344,23.134859085083008,40.41689682006836,1.3427468538284302,14.079999923706055,218.1602020263672,1126.0
2019-03-27,342.0,332.68389892578125,34.569244384765625,6.085107326507568,8.562363624572754,41.94780349731445,33.83212661743164,14.517516136169434,23.094200134277344,76.02821350097656,325.582763671875,23.292476654052734,40.92300796508789,1.335999608039856,13.1899995803833,215.82101440429688,1114.5
2019-03-28,342.0,327.91009521484375,34.75636672973633,6.058418273925781,8.676453590393066,42.26356887817383,33.9667854309082,14.465391159057617,23.00069808959961,76.62553405761719,316.0328674316406,23.791603088378906,41.53701400756836,1.3292516469955444,14.069999694824219,216.6212921142578,1090.5
2019-03-29,342.0,329.6385192871094,35.08993148803711,6.129589080810547,8.870404243469238,42.967960357666016,34.404415130615234,14.30900764465332,22.975204467773438,77.99700927734375,316.0328674316406,23.914196014404297,42.07127380371094,1.335999608039856,14.010000228881836,217.17530822753906,1085.0
2019-04-01,342.0,334.7415466308594,34.723819732666016,6.058418273925781,9.041537284851074,42.75745391845703,35.19551086425781,14.430639266967773,23.17919921875,77.59339904785156,318.59503173828125,24.37828826904297,42.573646545410156,1.335999608039856,15.319999694824219,219.57606506347656,1086.0
2019-04-02,342.0,332.1900634765625,34.382118225097656,5.960557460784912,8.978788375854492,42.23118591308594,35.07768249511719,14.474079132080078,22.65220832824707,76.7449722290039,319.2006530761719,24.089326858520508,42.55768966674805,1.335999608039856,15.020000457763672,224.56222534179688,1079.5
2019-04-03,342.0,330.873046875,34.34956741333008,5.960557460784912,8.824769020080566,42.0125846862793,36.12968826293945,14.57833480834961,22.388702392578125,76.70378875732422,315.61358642578125,23.957977294921875,43.02018737792969,1.3225045204162598,15.869999885559082,225.48556518554688,1067.0
2019-04-04,342.0,329.88543701171875,34.764495849609375,6.022831916809082,8.847585678100586,43.08940887451172,36.340091705322266,14.760778427124023,22.686201095581055,77.6592788696289,311.0948181152344,24.27321434020996,43.410911560058594,1.335999608039856,15.970000267028809,223.45420837402344,1055.0
